20190307, 남부상사, 신중현, 의류/패션/잡화/뷰티, http://smartstore.naver.com/nambu7123
20190228, 소나타, 정다운, 건강/식품/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/rpm100
20190218, 성동상사, 이재모, 의류/패션/잡화/뷰티, http://smartstore.naver.com/xxx332
20190201, 인치, 이한수, 의류/패션/잡화/뷰티/ 기타, http://smartstore.naver.com/insalon
20180204, 무수이(MUSUI), 박민수, 의류/패션/잡화/뷰티, http://smartstore.naver.com/mnmo
20180129, 벤디시온, 한윤경, 의류/패션/잡화/뷰티/ 종합몰, http://smartstore.naver.com/bendicion1
20180113, 벌스타일, 장문영, 교육/도서/완구/오락, http://smartstore.naver.com/verstyle
20180031, 시로코, 편상현, 종합몰, http://smartstore.naver.com/siroko7164
20180914, 이프유(If You), 김지영, 의류/패션/잡화/뷰티, http://smartstore.naver.com/maymond
20180911, 델로(delot), 유선종, 의류/패션/잡화/뷰티, http://smartstore.naver.com/delot
20180820, 닥터뉴스, 김영학, 의류/패션/잡화/뷰티, http://smartstore.naver.com/drcosmetic
20180803, 디비에이치코리아 주식회사(DBH Korea Co./ Ltd.), 라이순입(LAI SOON YIP), 의류/패션/잡화/뷰티/ 컴퓨터/사무용품, http://smartstore.naver.com/newyorkspirit
20160415, 슈퍼스퀘어, 이동연, 종합몰, http://smartstore.naver.com/antwort
20190217, 닷컴스토어, 조규명, 가전, http://smartstore.naver.com/dakcome
20190216, 미미앤랑, 하새미, 교육/도서/완구/오락/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/mimirahg_
20190216, 지노핏, 양진호, 의류/패션/잡화/뷰티, http://smartstore.naver.com/zeenofit
20190213, 에스에이치컴퍼니, 이상혁, 종합몰, http://smartstore.naver.com/shplscompany
20190205, 쓰리제이(3J), 박지현, 건강/식품, http://smartstore.naver.com/chekit
20190204, 패션바라기, 최선희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/fashionbaragi
20190121, 라 쁘띠메종(LA PETITE MAISON), 김혜연, 건강/식품, http://smartstore.naver.com/lapetitemaison
20190120, 피우스토어, 도기표, 종합몰, http://smartstore.naver.com/piu-
20190104, 재핏(JAE FIT), 김재욱, 의류/패션/잡화/뷰티/ 레저/여행/공연, http://smartstore.naver.com/jaefit
20190023, 베베루, 박재열, 의류/패션/잡화/뷰티, http://smartstore.naver.com/rubaby
20190022, 알롤로, 이경아, 종합몰/ 기타, http://smartstore.naver.com/allorogallery
20190010, 우니코(UNICO), 홍성은, 의류/패션/잡화/뷰티, http://smartstore.naver.com/unico_goodh
20190007, 후차샵, 박재성, 교육/도서/완구/오락, http://smartstore.naver.com/hoocha
20190007, 스튜디오427, 김미정, 종합몰, http://smartstore.naver.com/sonchoix
20190924, 무엇을어떻게, 나정환, 종합몰, http://smartstore.naver.com/muchinside
20190909, 주식회사 스타트넷컴퍼니, 박희선, 기타, http://smartstore.naver.com/artwaplatform
20190807, 카사코로나, 김병수, 의류/패션/잡화/뷰티, http://smartstore.naver.com/casacorona
20190719, 공방(handsunion), 정일문/김옥란, 의류/패션/잡화/뷰티, http://smartstore.naver.com/handsunion
20190614, 세루리안, 정연재, 의류/패션/잡화/뷰티, http://smartstore.naver.com/cerulean-blue
20190529, 공주몰, 유장희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/princesse73
20190510, 높은정원, 고민정, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/highyard
20190417, 알토피렌체(ALTO FIRENZE), 고민정, 의류/패션/잡화/뷰티, http://smartstore.naver.com/alto_firenze
20190405, 문화공작소, 양나리, 의류/패션/잡화/뷰티, http://smartstore.naver.com/onlyl-4you
20190404, 씨드느와, 이호원, 의류/패션/잡화/뷰티, http://smartstore.naver.com/cdenoirs
20190404, 베베시따, 배크리스탈, 의류/패션/잡화/뷰티, http://smartstore.naver.com/bebecita
